old_goodfire_label,paper_row_count,paper_sources,paper_tasks,paper_conditions,candidate_rank,candidate_feature_index,candidate_neuronpedia_label,candidate_cosine_similarity,candidate_confidence_bucket,candidate_explanation_model,candidate_explanation_type,candidate_neuronpedia_api_url,match_status,search_query,search_endpoint,search_error
Professional courtesy and willingness to help in formal exchanges,855,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;slightly_prompting,5,54084,helpful and respectful responses,0.5549749672779891,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/54084,approximate_neuronpedia_explanation_search,Professional courtesy and willingness to help in formal exchanges,https://www.neuronpedia.org/api/explanation/search,
Punctuation separators in IUPAC chemical nomenclature,105,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;steering,1,39489,punctuation and separators,0.6512045560926575,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/39489,approximate_neuronpedia_explanation_search,Punctuation separators in IUPAC chemical nomenclature,https://www.neuronpedia.org/api/explanation/search,
Punctuation separators in IUPAC chemical nomenclature,105,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;steering,2,48150,punctuation and separators,0.651194702667699,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/48150,approximate_neuronpedia_explanation_search,Punctuation separators in IUPAC chemical nomenclature,https://www.neuronpedia.org/api/explanation/search,
Punctuation separators in IUPAC chemical nomenclature,105,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;steering,3,63757,special punctuation or separators,0.646136092707795,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/63757,approximate_neuronpedia_explanation_search,Punctuation separators in IUPAC chemical nomenclature,https://www.neuronpedia.org/api/explanation/search,
Punctuation separators in IUPAC chemical nomenclature,105,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;steering,4,22100,—; and —; punctuation separators,0.6136401484030555,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/22100,approximate_neuronpedia_explanation_search,Punctuation separators in IUPAC chemical nomenclature,https://www.neuronpedia.org/api/explanation/search,
Punctuation separators in IUPAC chemical nomenclature,105,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;steering,5,34468,contextual punctuation and separators,0.6044135856767936,medium_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/34468,approximate_neuronpedia_explanation_search,Punctuation separators in IUPAC chemical nomenclature,https://www.neuronpedia.org/api/explanation/search,
"Questions and explanations about fasteners and basic hardware (screws, nails, pegs)",4,product_innovation_folder,improve_the_stapler_with_many_specific_enhancements,baseline;high_steering;high_temperature;prompting,1,23061,hardware and fasteners,0.5242681343303021,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/23061,approximate_neuronpedia_explanation_search,"Questions and explanations about fasteners and basic hardware (screws, nails, pegs)",https://www.neuronpedia.org/api/explanation/search,
"Questions and explanations about fasteners and basic hardware (screws, nails, pegs)",4,product_innovation_folder,improve_the_stapler_with_many_specific_enhancements,baseline;high_steering;high_temperature;prompting,2,50809,technical questions about their products,0.42673891669950936,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/50809,approximate_neuronpedia_explanation_search,"Questions and explanations about fasteners and basic hardware (screws, nails, pegs)",https://www.neuronpedia.org/api/explanation/search,
"Questions and explanations about fasteners and basic hardware (screws, nails, pegs)",4,product_innovation_folder,improve_the_stapler_with_many_specific_enhancements,baseline;high_steering;high_temperature;prompting,3,47231,questions of requirement,0.4142772278237993,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/47231,approximate_neuronpedia_explanation_search,"Questions and explanations about fasteners and basic hardware (screws, nails, pegs)",https://www.neuronpedia.org/api/explanation/search,
"Questions and explanations about fasteners and basic hardware (screws, nails, pegs)",4,product_innovation_folder,improve_the_stapler_with_many_specific_enhancements,baseline;high_steering;high_temperature;prompting,4,20231,asking why or how to do things,0.41367123562063324,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/20231,approximate_neuronpedia_explanation_search,"Questions and explanations about fasteners and basic hardware (screws, nails, pegs)",https://www.neuronpedia.org/api/explanation/search,
"Questions and explanations about fasteners and basic hardware (screws, nails, pegs)",4,product_innovation_folder,improve_the_stapler_with_many_specific_enhancements,baseline;high_steering;high_temperature;prompting,5,63501,"question: ""how"", ""what""",0.4075985047726909,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/63501,approximate_neuronpedia_explanation_search,"Questions and explanations about fasteners and basic hardware (screws, nails, pegs)",https://www.neuronpedia.org/api/explanation/search,
Rational choice theory and utility maximization in formal decision-making,3520,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;prompting;slightly_prompting;steering,1,63121,to make rational decisions,0.55407831478394,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/63121,approximate_neuronpedia_explanation_search,Rational choice theory and utility maximization in formal decision-making,https://www.neuronpedia.org/api/explanation/search,
Rational choice theory and utility maximization in formal decision-making,3520,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;prompting;slightly_prompting;steering,2,38800,risk management and decision making,0.5323728409363697,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/38800,approximate_neuronpedia_explanation_search,Rational choice theory and utility maximization in formal decision-making,https://www.neuronpedia.org/api/explanation/search,
Rational choice theory and utility maximization in formal decision-making,3520,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;prompting;slightly_prompting;steering,3,22551,game theory variations,0.5273101311180836,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/22551,approximate_neuronpedia_explanation_search,Rational choice theory and utility maximization in formal decision-making,https://www.neuronpedia.org/api/explanation/search,
Rational choice theory and utility maximization in formal decision-making,3520,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;prompting;slightly_prompting;steering,4,42888,rational and logical reasoning,0.516375822909066,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/42888,approximate_neuronpedia_explanation_search,Rational choice theory and utility maximization in formal decision-making,https://www.neuronpedia.org/api/explanation/search,
Rational choice theory and utility maximization in formal decision-making,3520,lottery;ultimatum,safe_risky_choice;ultimatum_response,baseline;prompting;slightly_prompting;steering,5,4156,game theory and related phrases,0.5130050120273827,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/4156,approximate_neuronpedia_explanation_search,Rational choice theory and utility maximization in formal decision-making,https://www.neuronpedia.org/api/explanation/search,
Rejection and prevention of rejection in medical and emotional contexts,1053,ultimatum,ultimatum_response,baseline;prompting,1,21418,protecting against or preventing negative states,0.5280758686001962,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/21418,approximate_neuronpedia_explanation_search,Rejection and prevention of rejection in medical and emotional contexts,https://www.neuronpedia.org/api/explanation/search,
Rejection and prevention of rejection in medical and emotional contexts,1053,ultimatum,ultimatum_response,baseline;prompting,2,6546,rejection or disappointment,0.5155110388137397,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/6546,approximate_neuronpedia_explanation_search,Rejection and prevention of rejection in medical and emotional contexts,https://www.neuronpedia.org/api/explanation/search,
Rejection and prevention of rejection in medical and emotional contexts,1053,ultimatum,ultimatum_response,baseline;prompting,3,40195,avoidance and recent illness,0.4970697887877308,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/40195,approximate_neuronpedia_explanation_search,Rejection and prevention of rejection in medical and emotional contexts,https://www.neuronpedia.org/api/explanation/search,
Rejection and prevention of rejection in medical and emotional contexts,1053,ultimatum,ultimatum_response,baseline;prompting,4,27894,negating internal feelings or states,0.486740331533526,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/27894,approximate_neuronpedia_explanation_search,Rejection and prevention of rejection in medical and emotional contexts,https://www.neuronpedia.org/api/explanation/search,
Rejection and prevention of rejection in medical and emotional contexts,1053,ultimatum,ultimatum_response,baseline;prompting,5,55663,avoiding or being excluded from,0.4818502554572881,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/55663,approximate_neuronpedia_explanation_search,Rejection and prevention of rejection in medical and emotional contexts,https://www.neuronpedia.org/api/explanation/search,
Rocks with special properties or symbolic meaning,2,product_innovation_folder,detailed_ways_to_use_a_brick,baseline;prompting,1,56650,"amulets, stones, artifacts grant powers",0.5351255684123681,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56650,approximate_neuronpedia_explanation_search,Rocks with special properties or symbolic meaning,https://www.neuronpedia.org/api/explanation/search,
Rocks with special properties or symbolic meaning,2,product_innovation_folder,detailed_ways_to_use_a_brick,baseline;prompting,2,36032,precious stones or jewels,0.5299892378074158,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/36032,approximate_neuronpedia_explanation_search,Rocks with special properties or symbolic meaning,https://www.neuronpedia.org/api/explanation/search,
Rocks with special properties or symbolic meaning,2,product_innovation_folder,detailed_ways_to_use_a_brick,baseline;prompting,3,5838,gemstones and jewelry descriptions,0.5226460779549812,low_semantic_similarity,gemini-2.5-flash-lite,np_acts-logits-general,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/5838,approximate_neuronpedia_explanation_search,Rocks with special properties or symbolic meaning,https://www.neuronpedia.org/api/explanation/search,
