dataset_kind,task,condition,reward,rank_scope,rank,feature_index,feature_label,mean_activation,n_response_units,source_output,neuronpedia_model,neuronpedia_source,label_source,neuronpedia_api_url
safe_risky,safe_risky_choice,steering,15,condition_reward,5,6083,outcome or results,4.33046875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/6083
safe_risky,safe_risky_choice,steering,15,condition_reward,6,4162,risk or possibility,4.24765625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/4162
safe_risky,safe_risky_choice,steering,15,condition_reward,7,47380,user's choice or preference,3.984375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/47380
safe_risky,safe_risky_choice,steering,15,condition_reward,8,26699,making a choice,3.86328125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
safe_risky,safe_risky_choice,steering,15,condition_reward,9,11007,"gar, gu, guarantee, assure",3.70703125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11007
safe_risky,safe_risky_choice,steering,15,condition_reward,10,2352,contrasting two options,3.6049560546875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/2352
safe_risky,safe_risky_choice,steering,20,condition_reward,1,2291,rather than,5.07421875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/2291
safe_risky,safe_risky_choice,steering,20,condition_reward,2,11251,certain + qualifier,4.6796875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11251
safe_risky,safe_risky_choice,steering,20,condition_reward,3,56793,guaranteed or guarantee,4.55859375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56793
safe_risky,safe_risky_choice,steering,20,condition_reward,4,13951,sum of products for game outcomes,4.55703125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/13951
safe_risky,safe_risky_choice,steering,20,condition_reward,5,6083,outcome or results,4.4796875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/6083
safe_risky,safe_risky_choice,steering,20,condition_reward,6,4162,risk or possibility,4.2546875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/4162
safe_risky,safe_risky_choice,steering,20,condition_reward,7,47380,user's choice or preference,3.932421875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/47380
safe_risky,safe_risky_choice,steering,20,condition_reward,8,26699,making a choice,3.86171875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
safe_risky,safe_risky_choice,steering,20,condition_reward,9,2352,contrasting two options,3.85771484375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/2352
safe_risky,safe_risky_choice,steering,20,condition_reward,10,11007,"gar, gu, guarantee, assure",3.840625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11007
safe_risky,safe_risky_choice,steering,25,condition_reward,1,2291,rather than,4.934375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/2291
safe_risky,safe_risky_choice,steering,25,condition_reward,2,56793,guaranteed or guarantee,4.5578125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56793
safe_risky,safe_risky_choice,steering,25,condition_reward,3,11251,certain + qualifier,4.5234375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11251
safe_risky,safe_risky_choice,steering,25,condition_reward,4,13951,sum of products for game outcomes,4.51875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/13951
safe_risky,safe_risky_choice,steering,25,condition_reward,5,6083,outcome or results,4.359375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/6083
safe_risky,safe_risky_choice,steering,25,condition_reward,6,4162,risk or possibility,4.2609375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/4162
safe_risky,safe_risky_choice,steering,25,condition_reward,7,47380,user's choice or preference,3.9328125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/47380
safe_risky,safe_risky_choice,steering,25,condition_reward,8,11007,"gar, gu, guarantee, assure",3.8546875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11007
safe_risky,safe_risky_choice,steering,25,condition_reward,9,26699,making a choice,3.8484375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
safe_risky,safe_risky_choice,steering,25,condition_reward,10,2352,contrasting two options,3.7416015625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/2352
safe_risky,safe_risky_choice,steering,30,condition_reward,1,2291,rather than,5.01640625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/2291
safe_risky,safe_risky_choice,steering,30,condition_reward,2,11251,certain + qualifier,4.80703125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11251
safe_risky,safe_risky_choice,steering,30,condition_reward,3,6083,outcome or results,4.57109375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/6083
safe_risky,safe_risky_choice,steering,30,condition_reward,4,56793,guaranteed or guarantee,4.559375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56793
safe_risky,safe_risky_choice,steering,30,condition_reward,5,13951,sum of products for game outcomes,4.49765625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/13951
safe_risky,safe_risky_choice,steering,30,condition_reward,6,4162,risk or possibility,4.185546875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/4162
safe_risky,safe_risky_choice,steering,30,condition_reward,7,47380,user's choice or preference,3.88125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/47380
safe_risky,safe_risky_choice,steering,30,condition_reward,8,26699,making a choice,3.83125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
safe_risky,safe_risky_choice,steering,30,condition_reward,9,2352,contrasting two options,3.827587890625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/2352
safe_risky,safe_risky_choice,steering,30,condition_reward,10,11007,"gar, gu, guarantee, assure",3.713671875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11007
safe_risky,safe_risky_choice,steering,35,condition_reward,1,2291,rather than,4.9734375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/2291
safe_risky,safe_risky_choice,steering,35,condition_reward,2,11251,certain + qualifier,4.5546875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11251
safe_risky,safe_risky_choice,steering,35,condition_reward,3,56793,guaranteed or guarantee,4.5546875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56793
safe_risky,safe_risky_choice,steering,35,condition_reward,4,13951,sum of products for game outcomes,4.471875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/13951
safe_risky,safe_risky_choice,steering,35,condition_reward,5,6083,outcome or results,4.303125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/6083
safe_risky,safe_risky_choice,steering,35,condition_reward,6,47380,user's choice or preference,3.9015625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/47380
safe_risky,safe_risky_choice,steering,35,condition_reward,7,26699,making a choice,3.846875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
safe_risky,safe_risky_choice,steering,35,condition_reward,8,4162,risk or possibility,3.83203125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/4162
safe_risky,safe_risky_choice,steering,35,condition_reward,9,2352,contrasting two options,3.782373046875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/2352
safe_risky,safe_risky_choice,steering,35,condition_reward,10,11007,"gar, gu, guarantee, assure",3.530078125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11007
safe_risky,safe_risky_choice,steering,40,condition_reward,1,2291,rather than,5.003125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/2291
safe_risky,safe_risky_choice,steering,40,condition_reward,2,11251,certain + qualifier,4.80703125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11251
safe_risky,safe_risky_choice,steering,40,condition_reward,3,56793,guaranteed or guarantee,4.559375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56793
safe_risky,safe_risky_choice,steering,40,condition_reward,4,6083,outcome or results,4.54140625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/6083
safe_risky,safe_risky_choice,steering,40,condition_reward,5,13951,sum of products for game outcomes,4.50078125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/13951
safe_risky,safe_risky_choice,steering,40,condition_reward,6,47380,user's choice or preference,3.86640625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/47380
safe_risky,safe_risky_choice,steering,40,condition_reward,7,26699,making a choice,3.83046875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/26699
safe_risky,safe_risky_choice,steering,40,condition_reward,8,2352,contrasting two options,3.8286865234375,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/2352
safe_risky,safe_risky_choice,steering,40,condition_reward,9,11007,"gar, gu, guarantee, assure",3.67421875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/11007
safe_risky,safe_risky_choice,steering,40,condition_reward,10,4162,risk or possibility,3.504296875,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/4162
safe_risky,safe_risky_choice,steering,45,condition_reward,1,2291,rather than,4.98125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/2291
safe_risky,safe_risky_choice,steering,45,condition_reward,2,13951,sum of products for game outcomes,4.58828125,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/13951
safe_risky,safe_risky_choice,steering,45,condition_reward,3,56793,guaranteed or guarantee,4.5515625,40,data/processed/games/safe_risky/open_sae_calibration,llama3.3-70b-it,50-resid-post-gf,cached_neuronpedia,https://www.neuronpedia.org/api/feature/llama3.3-70b-it/50-resid-post-gf/56793
